"Lot #","Claim #",Status,Description,VIN,"Primary Damage","Secondary Damage",Keys,"Drivability Rating",Engine,Drive,"Missing Parts",Seller,Adjuster,"Cert Received Date",Odometer,"Odometer Brand","Original Title State","Original Title Type","Sale Title State","Sale Title Type","Title Reviewed","Sale Location","Physical Location","Auction Date","Item #","Row Location","# of Runs","Days in Yard","Advance Charges",ACV,"Repair Cost","Current Bid",Reserve,"Reserve Amount","Reserve %",Reviewed,"Auction Comment"
63084253,0,"READY FOR AUCTION","2021 JEEP WRANGLER UNLIMITED RUBICON",1C4HJXFG5MW588557,"REAR END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,15013,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/20/2023,0,0,0,0,0,50865,0,0,BTBA,0,0,NO,
63082633,0,"READY FOR AUCTION","2019 MERCEDES-BENZ E 300 4MATIC",WDDZF4KB1KA600508,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,43762,Actual,NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/31/2023,0,0,0,0,0,38040,0,0,BTBA,0,0,NO,
63081413,0,"READY FOR AUCTION","2023 NISSAN FRONTIER ",1N6ED1EK5PN600890,"FRONT END",,YES,DRIVES,"3.8L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,8082,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,39039,0,0,BTBA,0,0,NO,
63081083,0,"READY FOR AUCTION","2023 HONDA HR-V SPORT",3CZRZ1H56PM725817,"REAR END",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,6562,Actual,NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,30585,0,0,BTBA,0,0,NO,
62903293,0,"READY FOR AUCTION","2013 NISSAN PATHFINDER ",5N1AR2MMXDC668861,"FRONT END",,YES,DRIVES,"3.5L  6","4x4 W/front Whl Drv",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,91783,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/20/2023,0,0,0,0,0,11363,0,0,BTBA,0,0,NO,
62905273,0,"READY FOR AUCTION","2021 TOYOTA TACOMA ",3TMCZ5AN8MM438844,"REAR END","FRONT END",YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,32031,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/29/2023,0,0,0,0,0,37099,0,0,BTBA,0,0,NO,
62903073,0,"READY FOR AUCTION","2022 TOYOTA SUPRA ",WZ1DB2C03NW048312,"FRONT END",,YES,DRIVES,"2.0L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,27082,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,49459,0,0,BTBA,0,0,NO,
62804383,0,"READY FOR AUCTION","2020 INFINITI QX60 LUXE",5N1DL0MM8LC513260,"FRONT END",,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,26036,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/17/2023,0,0,0,0,0,32455,0,0,BTBA,0,0,NO,
62803333,0,"READY FOR AUCTION","2019 NISSAN NV 2500 ",5BZAF0AA6KN851798,"FRONT END",,YES,DRIVES,"5.6L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,32659,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/29/2023,0,0,0,0,0,45794,0,0,BTBA,0,0,NO,
62802823,0,"READY FOR AUCTION","2023 RANGE ROVER VELAR VELAR R-DYNAMIC S",SALYT2EX2PA358564,"REAR END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,10,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,70358,0,0,BTBA,0,0,NO,
60354433,0,"READY FOR AUCTION","2021 FORD EXPEDITION MAX LIMITED",1FMJK2AT7MEA69730,"FRONT END",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,18817,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/17/2023,0,0,0,0,0,64144,0,0,BTBA,0,0,NO,
62730813,0,"READY FOR AUCTION","2019 GMC CANYON SLT",1GTG6DEN3K1309886,"FRONT END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,20137,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,40074,0,0,BTBA,0,0,NO,
62729643,0,"READY FOR AUCTION","2021 GMC YUKON SLT",1GKS2GKD0MR465721,SIDE,,YES,DRIVES,"5.3L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,32801,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/31/2023,0,0,0,0,0,57834,0,0,BTBA,0,0,NO,
62575583,0,"READY FOR AUCTION","2020 MERCEDES-BENZ GLS 450 4MATIC",4JGFF5KE2LA067627,"FRONT END",,YES,DRIVES,"3.0L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,45689,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/15/2023,0,0,0,0,0,65013,0,0,BTBA,0,0,NO,
62574333,0,"READY FOR AUCTION","2020 HYUNDAI PALISADE LIMITED",KM8R5DHE6LU107773,"FRONT END",,YES,DRIVES,"3.8L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,24966,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,45075,0,0,BTBA,0,0,NO,
62573573,0,"READY FOR AUCTION","2020 TOYOTA COROLLA LE",JTDEBRBE3LJ002496,"FRONT END","REAR END",YES,DRIVES,"1.8L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,31088,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/29/2023,0,0,0,0,0,24783,0,0,BTBA,0,0,NO,
62571423,0,"READY FOR AUCTION","2021 CHEVROLET SUBURBAN ",1GNSKCKD9MR198638,"WATER FLOOD",,YES,NON-STARTS,"5.3L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/15/2023,0,0,0,0,0,62675,0,0,BTBA,0,0,NO,
62570843,0,"READY FOR AUCTION","2023 KIA FORTE GT",3KPF44AC8PE607599,"FRONT END",SIDE,YES,DRIVES,"1.6L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1021,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,32450,0,0,BTBA,0,0,NO,
62569843,0,"READY FOR AUCTION","2020 CADILLAC ESCALADE PREMIUM LUXURY",1GYS4CKJ4LR229702,"FRONT END","REAR END",YES,NON-STARTS,"6.2L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,70320,0,0,BTBA,0,0,NO,
62445833,0,"READY FOR AUCTION","2015 IC CORPORATION ",4DRASSKN6FH606492,"ALL OVER","NORMAL WEAR",YES,NON-STARTS,"6.4L  8","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/15/2021,0,0,0,0,0,18744,0,0,BTBA,0,0,NO,
62403193,0,"READY FOR AUCTION","2021 MERCEDES-BENZ GLB 250 ",W1N4M4GB1MW122270,"FRONT END",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,19771,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/29/2023,0,0,0,0,0,40594,0,0,BTBA,0,0,NO,
62402103,0,"READY FOR AUCTION","2022 FORD MAVERICK XL",3FTTW8E35NRA45164,"FRONT END",,YES,DRIVES,"2.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,28931,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/07/2023,0,0,0,0,0,38083,0,0,BTBA,0,0,NO,
62398793,0,"READY FOR AUCTION","2022 TOYOTA TUNDRA CAPSTONE",5TFVC5DB9NX010434,"FRONT END",,YES,DRIVES,"3.4L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,798,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/15/2023,0,0,0,0,0,89144,0,0,BTBA,0,0,NO,
62253523,0,"READY FOR AUCTION","2021 BMW X5 XDRIVE40I",5UXCR6C02M9F85037,"FRONT END","REAR END",YES,DRIVES,"3.0L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,69279,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,53595,0,0,BTBA,0,0,NO,
62250613,0,"READY FOR AUCTION","2022 BMW X3 SDRIVE30I",5UX43DP04N9L83612,"ALL OVER",,YES,DRIVES,"2.0L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,19644,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/29/2022,0,0,0,0,0,40040,0,0,BTBA,0,0,NO,
62250003,0,"READY FOR AUCTION","2022 FORD EXPEDITION MAX XLT",1FMJK1JT8NEA07104,"FRONT END",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,26740,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/07/2023,0,0,0,0,0,72973,0,0,BTBA,0,0,NO,
62249123,0,"READY FOR AUCTION","2022 TOYOTA TUNDRA CAPSTONE",5TFVC5DB7NX004017,"FRONT END",,YES,DRIVES,"3.4L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,13996,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/15/2023,0,0,0,0,0,88481,0,0,BTBA,0,0,NO,
62248183,0,"READY FOR AUCTION","2021 TOYOTA 4RUNNER ",JTEMU5JR7M5837784,SIDE,"FRONT END",YES,DRIVES,"4.0L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,42090,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,39921,0,0,BTBA,0,0,NO,
62243963,0,"READY FOR AUCTION","2022 NISSAN PATHFINDER SL",5N1DR3CCXNC262110,"FRONT END",SIDE,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,10428,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/15/2023,0,0,0,0,0,41549,0,0,BTBA,0,0,NO,
62194323,0,"READY FOR AUCTION","1951 PLYMOUTH CRANBROOK ",12692340,BURN,,YES,DRIVES,,"Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,64965,"Exceeds mechanical limits",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/12/2021,0,0,0,0,0,14690,0,0,BTBA,0,0,NO,
62177023,0,"READY FOR AUCTION","2020 HONDA CR-V EX",2HKRW2H59LH668565,"FRONT END",,YES,DRIVES,"1.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,33001,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/12/2023,0,0,0,0,0,29141,0,0,BTBA,0,0,NO,
62173903,0,"READY FOR AUCTION","2022 LEXUS ES 300H ",58ADA1C10NU020522,"FRONT END",,YES,NON-STARTS,"2.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,15047,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,53099,0,0,BTBA,0,0,NO,
62173453,0,"READY FOR AUCTION","1967 MG GT ",GHD3L113962,"FRONT END",,YES,DRIVES,,"Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3761,"Exceeds mechanical limits",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/12/2021,0,0,0,0,0,16500,0,0,BTBA,0,0,NO,
62172313,0,"READY FOR AUCTION","2019 JEEP GRAND CHEROKEE LIMITED",1C4RJEBGXKC698128,"FRONT END","REAR END",YES,DRIVES,"3.6L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,85355,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/12/2023,0,0,0,0,0,32981,0,0,BTBA,0,0,NO,
62171903,0,"READY FOR AUCTION","2008 HUMMER H3 ALPHA",5GTEN13L588173960,"FRONT END",,YES,DRIVES,"5.3L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,152647,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/17/2023,0,0,0,0,0,15344,0,0,BTBA,0,0,NO,
61923963,0,"READY FOR AUCTION","1966 AMERICAN MOTORS ",E101406,"MINOR DENT/SCRATCHES",,YES,NON-STARTS,NA,"Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,24603,"Exceeds mechanical limits",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/11/2021,0,0,0,0,0,7832,0,0,BTBA,0,0,NO,
61923193,0,"READY FOR AUCTION","2022 RAM 1500 TRX",1C6SRFU95NN333404,ROLLOVER,,YES,DRIVES,"6.2L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,20869,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,97035,0,0,BTBA,0,0,NO,
61922743,0,"READY FOR AUCTION","2022 KIA TELLURIDE SX",5XYP5DHC8NG221465,"WATER FLOOD",,YES,NON-STARTS,"3.8L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",08/17/2023,0,0,0,0,0,62472,0,0,BTBA,0,0,NO,
61920863,0,"READY FOR AUCTION","2023 PORSCHE CAYENNE S",WP1AB2AY4PDA14807,"FRONT END",,YES,DRIVES,"2.9L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,618,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/17/2023,0,0,0,0,0,111303,0,0,BTBA,0,0,NO,
61678593,0,"READY FOR AUCTION","2019 HARLEY-DAVIDSON FLHTKSE ",1HD1TEH16KB953646,"WATER FLOOD",,YES,DRIVES,2,"Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14493,"Not actual",NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",08/17/2023,0,0,0,0,0,41613,0,0,BTBA,0,0,NO,
61471803,0,"READY FOR AUCTION","2018 CADILLAC XTS ",2GEXG7U34J9500426,"ALL OVER",,YES,DRIVES,"3.6L  6","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,7903,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/08/2021,0,0,0,0,0,99000,0,0,BTBA,0,0,NO,
61469113,0,"READY FOR AUCTION","2022 FORD EXPEDITION ",1FMJK2AT7NEA10209,"FRONT END",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,19335,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,80432,0,0,BTBA,0,0,NO,
61467983,0,"READY FOR AUCTION","2022 JEEP WRANGLER UNLIMITED SAHARA",1C4HJXEG3NW188855,"ALL OVER",,YES,NON-STARTS,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,18387,"Not actual",NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/29/2023,0,0,0,0,0,52718,0,0,BTBA,0,0,NO,
61465553,0,"READY FOR AUCTION","2020 RANGE ROVER VELAR ",SALYK2EX2LA291817,"FRONT END",,YES,NON-STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/08/2021,0,0,0,0,0,62368,0,0,BTBA,0,0,NO,
61463983,0,"READY FOR AUCTION","2020 MERCEDES-BENZ E 350 ",W1KZF8DB4LA809988,"WATER FLOOD",,YES,NON-STARTS,"2.0L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,45856,0,0,BTBA,0,0,NO,
61463393,0,"READY FOR AUCTION","2022 HONDA CR-V EXL",2HKRW2H88NH603462,"REAR END",,YES,DRIVES,"1.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,34899,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/31/2023,0,0,0,0,0,32093,0,0,BTBA,0,0,NO,
61462673,0,"READY FOR AUCTION","2022 HONDA PILOT SPORT",5FNYF6H32NB064763,"FRONT END",SIDE,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,13096,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/10/2023,0,0,0,0,0,41806,0,0,BTBA,0,0,NO,
59769553,0,"READY FOR AUCTION","2019 MERCEDES-BENZ GLS 450 4MATIC",4JGDF6EE0KB226470,"FRONT END","REAR END",YES,NON-STARTS,"3.0L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,49948,0,0,BTBA,0,0,NO,
61138833,0,"READY FOR AUCTION","2022 JEEP WAGONEER SERIES III",1C4SJVDT4NS214766,"FRONT END",,YES,NON-STARTS,"5.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3048,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/08/2023,0,0,0,0,0,77551,0,0,BTBA,0,0,NO,
61135923,0,"READY FOR AUCTION","2023 MERCEDES-BENZ GLA 250 4MATIC",W1N4N4HB3PJ449802,ROLLOVER,,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2777,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",09/05/2023,0,0,0,0,0,50025,0,0,BTBA,0,0,NO,
61135343,0,"READY FOR AUCTION","2022 MERCEDES-BENZ GLA 250 4MATIC",W1N4N4HB7NJ400244,"REAR END",SIDE,YES,NON-STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,5047,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/05/2023,0,0,0,0,0,47501,0,0,BTBA,0,0,NO,
61134473,0,"READY FOR AUCTION","2020 AUDI RS3 ",WUABWGFF2LA905904,"FRONT END",,YES,NON-STARTS,"2.5L  5","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,37603,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/07/2023,0,0,0,0,0,59847,0,0,BTBA,0,0,NO,
61134113,0,"READY FOR AUCTION","2022 BMW X5 M50",5UXJU4C03N9K10489,"FRONT END",,YES,DRIVES,"4.4L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,23214,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/15/2023,0,0,0,0,0,79935,0,0,BTBA,0,0,NO,
61107393,0,"READY FOR AUCTION","2021 RAM 3500 ",3C7WRTCJ5MG673439,"FRONT END",,YES,DRIVES,"6.4L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,39371,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/22/2023,0,0,0,0,0,66187,0,0,BTBA,0,0,NO,
61104813,0,"READY FOR AUCTION","2022 RAM 3500 ",3C63R3DL9NG208610,ROOF,,YES,DRIVES,"6.7L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,40454,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/08/2023,0,0,0,0,0,74334,0,0,BTBA,0,0,NO,
61103573,0,"READY FOR AUCTION","2023 VOLVO XC40 PLUS",YV4L12UW3P2029010,"FRONT END","REAR END",YES,NON-STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1013,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/05/2023,0,0,0,0,0,50370,0,0,BTBA,0,0,NO,
60879693,0,"READY FOR AUCTION","2023 CHEVROLET SILVERADO K1500 LTZ",1GCUDGED9PZ101845,"FRONT END",,YES,NON-STARTS,"5.3L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",08/08/2023,0,0,0,0,0,67851,0,0,BTBA,0,0,NO,
